transaction_id,date,datetime,location_id,location_name,customer_id,customer_name,cashier_id,cashier_name,num_items,subtotal_usd,discount_usd,tax_usd,total_amount_usd,payment_method,loyalty_tier,items_purchased
TXN-7F6E10BD0A,2025-02-20,2025-02-20 21:55:42,LOC002,Zalka,CUST0082,Fatima Daher,STF009,Elie Saade,4,27.5,0.0,3.02,30.52,Cash,Bronze,Tamarind Juice (x2) | Zaatar Manakeesh (x2) | Labneh (x3) | Cheese Manakeesh (x1)
TXN-ACF900D1D3,2025-02-20,2025-02-20 09:39:36,LOC002,Zalka,CUST0068,Tony Khoury,STF008,Lina Khoury,4,19.0,0.0,2.09,21.09,Cash,,Still Water 500ml (x1) | Falafel Plate (x1) | Olives Mix (250g) (x1) | Fattoush (x1)
TXN-D707F60766,2025-02-20,2025-02-20 16:38:09,LOC002,Zalka,CUST0505,Ramzi Aziz,STF008,Lina Khoury,1,8.0,0.0,0.88,8.88,Cash,,Kibbeh Nayeh (x1)
TXN-C91F155214,2025-02-20,2025-02-20 19:59:45,LOC002,Zalka,CUST0221,Maya Chidiac,STF009,Elie Saade,2,5.5,0.0,0.6,6.1,Debit Card,Silver,Tamarind Juice (x1) | Arabic Coffee (x1)
TXN-7142F830E6,2025-02-20,2025-02-20 17:53:31,LOC002,Zalka,CUST0124,Mohamed Gemayel,STF006,Nadia Frem,2,34.5,0.0,3.79,38.29,Cash,Silver,Shawarma Chicken Wrap (x1) | Mixed Grill Plate (x2)
TXN-14476A9DA4,2025-02-20,2025-02-20 21:51:18,LOC002,Zalka,CUST0776,Pierre Aziz,STF010,Maya Daher,5,40.0,0.0,4.4,44.4,Mobile Pay,Gold,Shawarma Chicken Wrap (x1) | Knafeh (x1) | Falafel Plate (x1) | Tabbouleh (x1) | Falafel Plate (x3)
TXN-D30819C392,2025-02-20,2025-02-20 14:22:18,LOC002,Zalka,CUST0677,Leen Zgheib,STF010,Maya Daher,2,7.5,0.75,0.74,7.49,Cash,Bronze,Falafel Sandwich (x1) | Kafta Sandwich (x1)
TXN-3BDF638208,2025-02-20,2025-02-20 20:17:29,LOC002,Zalka,CUST0047,Ahmad Mrad,STF007,Jad Haddad,1,3.0,0.0,0.33,3.33,Credit Card,Silver,Falafel Sandwich (x1)
TXN-C41903CDA7,2025-02-20,2025-02-20 18:12:26,LOC002,Zalka,CUST0597,Leen Khalil,STF008,Lina Khoury,2,12.0,0.0,1.32,13.32,Debit Card,Bronze,Cheese Manakeesh (x2) | Sambousek (4 pcs) (x1)
TXN-1AE44DD8CC,2025-02-20,2025-02-20 16:17:50,LOC002,Zalka,CUST0088,Dina Daher,STF008,Lina Khoury,2,15.0,0.0,1.65,16.65,Cash,Bronze,Maamoul (2 pcs) (x3) | Falafel Sandwich (x1)
TXN-859F9B14A1,2025-02-20,2025-02-20 22:38:41,LOC002,Zalka,CUST0166,Ramzi Bou Khalil,STF010,Maya Daher,2,5.0,0.0,0.55,5.55,Cash,,Lebanese Tea (x1) | Falafel Sandwich (x1)
TXN-C703FEBC0E,2025-02-20,2025-02-20 14:37:01,LOC002,Zalka,CUST0748,Georges Harb,STF010,Maya Daher,2,4.0,0.0,0.44,4.44,Debit Card,Silver,Lebanese Tea (x1) | Soft Drink Can (x1)
TXN-234621A434,2025-02-20,2025-02-20 11:16:02,LOC002,Zalka,CUST0731,Youssef Zgheib,STF007,Jad Haddad,2,11.0,0.0,1.21,12.21,Cash,,Arabic Coffee (x2) | Tamarind Juice (x2)
TXN-BC9BFD4F60,2025-02-20,2025-02-20 09:14:40,LOC002,Zalka,CUST0369,Pierre Mrad,STF007,Jad Haddad,2,18.0,0.9,1.88,18.98,Mobile Pay,Gold,Kafta Grilled (x1) | Falafel Sandwich (x3)
TXN-2622B81D97,2025-02-20,2025-02-20 12:20:05,LOC002,Zalka,CUST0401,Carla Haddad,STF009,Elie Saade,2,18.0,0.0,1.98,19.98,Cash,Silver,Kafta Sandwich (x3) | Foul Mdammas (x1)
TXN-2EDB948B84,2025-02-20,2025-02-20 14:55:26,LOC002,Zalka,CUST0734,Leen Feghali,STF010,Maya Daher,2,14.0,0.7,1.46,14.76,Debit Card,,Labneh (x2) | Soft Drink Can (x3)
TXN-F2421C369F,2025-02-20,2025-02-20 11:38:41,LOC002,Zalka,CUST0149,Maria Tabbara,STF007,Jad Haddad,3,17.5,0.0,1.93,19.43,Debit Card,Gold,Pickled Turnip Jar (x1) | Ayran (x3) | Shawarma Meat Wrap (x1)
TXN-60407C0D70,2025-02-20,2025-02-20 19:09:14,LOC002,Zalka,CUST0164,Khalil Khalil,STF007,Jad Haddad,4,20.5,0.0,2.25,22.75,Debit Card,,Lebanese Tea (x1) | Still Water 500ml (x1) | Shawarma Chicken Wrap (x2) | Maamoul (2 pcs) (x2)
TXN-41F74983D9,2025-02-20,2025-02-20 12:30:28,LOC002,Zalka,CUST0289,Pierre Frem,STF008,Lina Khoury,3,10.5,0.0,1.16,11.66,Credit Card,Bronze,Falafel Sandwich (x1) | Jallab (x1) | Mutabbal (x1)
TXN-DA6365FFB7,2025-02-20,2025-02-20 14:46:03,LOC002,Zalka,CUST0612,Tony Zgheib,STF007,Jad Haddad,5,20.0,1.0,2.09,21.09,Cash,Bronze,Mutabbal (x1) | Hummus (x1) | Baklava (3 pcs) (x1) | Kafta Sandwich (x1) | Still Water 500ml (x1)
TXN-E4FA7DD402,2025-02-20,2025-02-20 17:10:10,LOC002,Zalka,CUST0460,Hana Feghali,STF006,Nadia Frem,1,5.5,0.0,0.6,6.1,Cash,,Fattoush (x1)
TXN-08582D9A0A,2025-02-20,2025-02-20 17:14:11,LOC002,Zalka,CUST0638,Maria Haddad,STF008,Lina Khoury,2,25.0,1.25,2.61,26.36,Cash,Silver,Shawarma Meat (x2) | Hummus (x2)
TXN-5117F9231D,2025-02-20,2025-02-20 10:27:00,LOC002,Zalka,CUST0486,Sami Zgheib,STF007,Jad Haddad,2,17.5,0.0,1.93,19.43,Credit Card,Gold,Kafta Sandwich (x1) | Knafeh (x2)
TXN-693009CF51,2025-02-20,2025-02-20 15:56:14,LOC002,Zalka,CUST0447,Fatima Farah,STF009,Elie Saade,4,18.0,0.0,1.98,19.98,Credit Card,Silver,Jallab (x2) | Lebanese Tea (x1) | Sambousek (4 pcs) (x1) | Arabic Coffee (x2)
TXN-CE34F032E4,2025-02-20,2025-02-20 17:29:23,LOC002,Zalka,CUST0067,Ali Saade,STF009,Elie Saade,2,30.0,0.0,3.3,33.3,Cash,,Shanklish Salad (x2) | Chicken Tawook (x2)
TXN-386701FA9B,2025-02-20,2025-02-20 16:03:58,LOC002,Zalka,CUST0585,Joelle Mrad,STF006,Nadia Frem,4,22.5,2.25,2.23,22.48,Credit Card,Bronze,Cheese Manakeesh (x2) | Hummus (x1) | Mutabbal (x2) | Soft Drink Can (x1)
TXN-4A7A342F3F,2025-02-20,2025-02-20 13:36:14,LOC002,Zalka,CUST0352,Khalil Daher,STF006,Nadia Frem,1,4.5,0.0,0.49,4.99,Credit Card,,Shawarma Chicken Wrap (x1)
TXN-66B0969CD2,2025-02-20,2025-02-20 13:32:27,LOC002,Zalka,CUST0707,Hana Aziz,STF010,Maya Daher,4,14.5,0.0,1.59,16.09,Credit Card,,Falafel Plate (x1) | Still Water 500ml (x3) | Arabic Coffee (x1) | Still Water 500ml (x1)
TXN-FCBE2DE92D,2025-02-20,2025-02-20 14:30:51,LOC002,Zalka,CUST0404,Ramzi Harb,STF010,Maya Daher,5,47.0,0.0,5.17,52.17,Credit Card,Silver,Kibbeh Nayeh (x2) | Mutabbal (x2) | Tabbouleh (x2) | Shawarma Meat (x1) | Maamoul (2 pcs) (x1)
TXN-9DC3FCE82E,2025-02-20,2025-02-20 18:14:37,LOC002,Zalka,CUST0128,Carla Nassar,STF009,Elie Saade,4,13.5,0.0,1.49,14.99,Debit Card,Gold,Soft Drink Can (x1) | Cheese Manakeesh (x1) | Shawarma Meat Wrap (x1) | Jallab (x1)
TXN-8F2D3890DE,2025-02-20,2025-02-20 14:40:15,LOC002,Zalka,CUST0339,Tarek Tabbara,STF008,Lina Khoury,5,36.0,0.0,3.96,39.96,Debit Card,Bronze,Knafeh (x1) | Foul Mdammas (x2) | Tahini Paste (500g) (x1) | Cheese Manakeesh (x1) | Kafta Grilled (x1)
TXN-4994EB7ECB,2025-02-20,2025-02-20 16:37:09,LOC002,Zalka,CUST0708,Ahmad Salem,STF010,Maya Daher,4,19.0,0.0,2.09,21.09,Mobile Pay,Bronze,Zaatar Spice Mix (100g) (x1) | Shawarma Chicken (x1) | Lebanese Tea (x2) | Cheese Manakeesh (x1)
TXN-9BE96CCD33,2025-02-20,2025-02-20 09:14:16,LOC002,Zalka,CUST0100,Layla Farah,STF008,Lina Khoury,2,12.0,0.0,1.32,13.32,Credit Card,Gold,Falafel Plate (x1) | Falafel Plate (x1)
TXN-D23D69EE81,2025-02-20,2025-02-20 15:28:46,LOC002,Zalka,CUST0525,Hassan Mrad,STF007,Jad Haddad,5,29.5,0.0,3.25,32.75,Mobile Pay,,Fattoush (x1) | Chicken Tawook (x1) | Sambousek (4 pcs) (x2) | Still Water 500ml (x1) | Jallab (x1)
TXN-26CBADC461,2025-02-20,2025-02-20 09:30:53,LOC002,Zalka,CUST0538,Rita Chidiac,STF010,Maya Daher,2,14.0,0.0,1.54,15.54,Cash,,Knafeh (x1) | Ayran (x3)
TXN-888C769D40,2025-02-20,2025-02-20 12:11:18,LOC002,Zalka,CUST0630,Mohamed Farah,STF009,Elie Saade,1,3.0,0.0,0.33,3.33,Debit Card,Silver,Zaatar Manakeesh (x1)
TXN-26AA447A1C,2025-02-20,2025-02-20 18:12:51,LOC002,Zalka,CUST0787,Ramzi Nasr,STF010,Maya Daher,1,10.5,0.53,1.1,11.07,Cash,Bronze,Lemon Mint Juice (x3)
TXN-4B3C8B3038,2025-02-20,2025-02-20 11:01:19,LOC002,Zalka,CUST0171,Maya Farah,STF008,Lina Khoury,3,16.0,1.6,1.58,15.98,Credit Card,Gold,Sambousek (4 pcs) (x1) | Jallab (x2) | Baklava (3 pcs) (x1)
TXN-C9F737474C,2025-02-20,2025-02-20 10:39:03,LOC002,Zalka,CUST0748,Georges Harb,STF007,Jad Haddad,2,8.5,0.85,0.84,8.49,Debit Card,Silver,Still Water 500ml (x1) | Cheese Manakeesh (x2)
TXN-4123386FE2,2025-02-20,2025-02-20 13:32:35,LOC002,Zalka,CUST0356,Tony Gemayel,STF009,Elie Saade,2,12.0,0.6,1.25,12.65,Credit Card,,Ashta Cream (x1) | Arabic Coffee (x3)
TXN-4F5CBC16BB,2025-02-20,2025-02-20 20:41:27,LOC002,Zalka,CUST0671,Hana Saade,STF008,Lina Khoury,1,19.5,1.95,1.93,19.48,Debit Card,Silver,Warak Arish (Stuffed Vine Leaves) (x3)
TXN-4924A5C511,2025-02-20,2025-02-20 14:11:12,LOC002,Zalka,CUST0411,Mohamed Bou Khalil,STF010,Maya Daher,5,56.5,2.83,5.9,59.57,Cash,Silver,Arabic Coffee (x1) | Shawarma Meat (x2) | Chicken Tawook (x2) | Hummus (x3) | Shanklish Salad (x1)
TXN-5758C32603,2025-02-20,2025-02-20 21:33:16,LOC002,Zalka,CUST0687,Maya Frem,STF010,Maya Daher,1,3.0,0.0,0.33,3.33,Cash,Silver,Still Water 500ml (x2)
TXN-4A89E1DBE9,2025-02-20,2025-02-20 19:40:54,LOC002,Zalka,CUST0199,Mohamed Haddad,STF007,Jad Haddad,3,22.0,0.0,2.42,24.42,Debit Card,,Olives Mix (250g) (x1) | Foul Mdammas (x2) | Cheese Manakeesh (x2)
TXN-9AB841ADB3,2025-02-20,2025-02-20 21:54:47,LOC002,Zalka,CUST0316,Tarek Frem,STF008,Lina Khoury,2,13.5,0.0,1.49,14.99,Cash,,Chicken Tawook (x1) | Lebanese Tea (x2)
TXN-25DBAA2960,2025-02-20,2025-02-20 15:19:47,LOC002,Zalka,CUST0391,Pierre Harb,STF008,Lina Khoury,1,5.0,0.5,0.49,4.99,Cash,,Baklava (3 pcs) (x1)
TXN-3F94078065,2025-02-20,2025-02-20 16:01:57,LOC002,Zalka,CUST0313,Ali Khoury,STF009,Elie Saade,3,12.5,0.0,1.38,13.88,Debit Card,Silver,Ayran (x1) | Zaatar Spice Mix (100g) (x1) | Fattoush (x1)
TXN-6CF18A71A9,2025-02-20,2025-02-20 14:55:09,LOC002,Zalka,CUST0368,Nadine Daher,STF007,Jad Haddad,1,5.5,0.55,0.54,5.49,Debit Card,,Fattoush (x1)
TXN-43D63DFAF5,2025-02-20,2025-02-20 19:19:56,LOC002,Zalka,CUST0461,Leen Aziz,STF009,Elie Saade,3,19.5,0.0,2.15,21.65,Credit Card,Gold,Tamarind Juice (x1) | Knafeh (x1) | Baklava (3 pcs) (x2)
TXN-0152DBB113,2025-02-20,2025-02-20 12:14:44,LOC002,Zalka,CUST0639,Fadi Bou Khalil,STF006,Nadia Frem,1,9.0,0.0,0.99,9.99,Cash,,Kafta Grilled (x1)
TXN-A6B217E2C1,2025-02-20,2025-02-20 21:21:38,LOC002,Zalka,CUST0057,Dina Chidiac,STF009,Elie Saade,2,15.5,0.0,1.71,17.21,Cash,Silver,Rice Pudding (x2) | Homemade Labneh Jar (x1)
TXN-211D61F714,2025-02-20,2025-02-20 13:14:47,LOC002,Zalka,CUST0050,Hana Aziz,STF007,Jad Haddad,2,20.0,0.0,2.2,22.2,Cash,,Cheese Manakeesh (x1) | Shanklish Salad (x3)
TXN-4435433E7A,2025-02-20,2025-02-20 17:08:24,LOC002,Zalka,CUST0664,Rita Khalil,STF010,Maya Daher,1,3.0,0.0,0.33,3.33,Debit Card,Gold,Jallab (x1)
TXN-070FF4D80E,2025-02-20,2025-02-20 16:12:46,LOC002,Zalka,CUST0156,Hassan Saade,STF010,Maya Daher,3,30.0,0.0,3.3,33.3,Debit Card,,Kibbeh Nayeh (x2) | Chicken Tawook (x1) | Shawarma Chicken Wrap (x1)
TXN-E8FC884FF2,2025-02-20,2025-02-20 12:34:14,LOC002,Zalka,CUST0383,Sara Khoury,STF008,Lina Khoury,3,20.5,1.03,2.14,21.61,Cash,,Shanklish Salad (x2) | Falafel Sandwich (x2) | Cheese Manakeesh (x1)
TXN-DE7DC7A37A,2025-02-20,2025-02-20 16:07:07,LOC002,Zalka,CUST0243,Omar Tabbara,STF006,Nadia Frem,2,21.0,1.05,2.19,22.14,Cash,Gold,Kafta Grilled (x1) | Labneh (x3)
TXN-84E0CDB811,2025-02-20,2025-02-20 13:39:59,LOC002,Zalka,CUST0022,Tony Feghali,STF009,Elie Saade,4,20.0,0.0,2.2,22.2,Cash,Bronze,Foul Mdammas (x1) | Ayran (x1) | Shawarma Meat (x1) | Pickled Turnip Jar (x1)
TXN-ED0EF285B4,2025-02-20,2025-02-20 20:14:53,LOC002,Zalka,CUST0002,Nadine Zgheib,STF006,Nadia Frem,4,29.0,0.0,3.19,32.19,Cash,Bronze,Ashta Cream (x1) | Ashta Cream (x1) | Tabbouleh (x3) | Ayran (x2)
TXN-8111138BC5,2025-02-20,2025-02-20 15:05:45,LOC002,Zalka,CUST0539,Layla Frem,STF008,Lina Khoury,3,33.5,1.68,3.5,35.32,Debit Card,,Cheese Manakeesh (x1) | Jallab (x1) | Kafta Grilled (x3)
TXN-60A24C1DF0,2025-02-20,2025-02-20 13:25:46,LOC002,Zalka,CUST0149,Maria Tabbara,STF006,Nadia Frem,2,9.0,0.0,0.99,9.99,Credit Card,Gold,Ashta Cream (x1) | Hummus (x1)
TXN-2D8929CB59,2025-02-20,2025-02-20 11:09:18,LOC002,Zalka,CUST0344,Omar Aziz,STF010,Maya Daher,2,6.0,0.0,0.66,6.66,Cash,,Lemon Mint Juice (x1) | Arabic Coffee (x1)
TXN-3812885F65,2025-02-20,2025-02-20 14:06:53,LOC002,Zalka,CUST0555,Carla Abi Nader,STF006,Nadia Frem,3,45.0,0.0,4.95,49.95,Cash,Gold,Labneh (x3) | Falafel Plate (x1) | Kafta Grilled (x3)
TXN-47AF5E932C,2025-02-20,2025-02-20 13:43:53,LOC002,Zalka,CUST0213,Tony Farah,STF007,Jad Haddad,3,25.0,0.0,2.75,27.75,Credit Card,,Shawarma Meat Wrap (x2) | Ashta Cream (x2) | Tamarind Juice (x2)
TXN-08549E611B,2025-02-20,2025-02-20 20:27:30,LOC002,Zalka,CUST0243,Omar Tabbara,STF010,Maya Daher,3,20.5,1.03,2.14,21.61,Credit Card,Gold,Hummus (x1) | Falafel Plate (x2) | Labneh (x1)
TXN-5705D8D399,2025-02-20,2025-02-20 18:44:30,LOC002,Zalka,CUST0701,Dina Frem,STF009,Elie Saade,3,21.5,1.07,2.25,22.68,Mobile Pay,Bronze,Tamarind Juice (x1) | Homemade Labneh Jar (x2) | Lemon Mint Juice (x1)
TXN-32083A6176,2025-02-20,2025-02-20 10:26:54,LOC002,Zalka,CUST0045,Omar Frem,STF009,Elie Saade,4,32.5,1.62,3.4,34.28,Cash,Silver,Baklava (3 pcs) (x2) | Kafta Sandwich (x1) | Zaatar Manakeesh (x1) | Mixed Grill Plate (x1)
TXN-6497A660F2,2025-02-20,2025-02-20 12:33:11,LOC002,Zalka,CUST0664,Rita Khalil,STF007,Jad Haddad,4,29.5,0.0,3.25,32.75,Credit Card,Gold,Tahini Paste (500g) (x1) | Falafel Plate (x2) | Still Water 500ml (x1) | Shawarma Meat (x1)
TXN-05992ACC1D,2025-02-20,2025-02-20 17:36:03,LOC002,Zalka,CUST0005,Khalil Tabbara,STF006,Nadia Frem,5,19.5,0.0,2.15,21.65,Debit Card,Bronze,Hummus (x1) | Olives Mix (250g) (x1) | Cheese Manakeesh (x1) | Arabic Coffee (x1) | Falafel Sandwich (x1)
TXN-76E1B93EA8,2025-02-20,2025-02-20 22:44:08,LOC002,Zalka,CUST0063,Sami Mrad,STF009,Elie Saade,1,7.0,0.0,0.77,7.77,Debit Card,Silver,Shawarma Chicken (x1)
TXN-643B57EA1F,2025-02-20,2025-02-20 12:06:00,LOC002,Zalka,CUST0242,Rania Khoury,STF008,Lina Khoury,2,49.0,0.0,5.39,54.39,Debit Card,,Mixed Grill Plate (x3) | Rice Pudding (x1)
TXN-03170430C5,2025-02-20,2025-02-20 13:03:43,LOC002,Zalka,CUST0498,Omar Saade,STF007,Jad Haddad,1,11.0,0.0,1.21,12.21,Mobile Pay,Gold,Shanklish Salad (x2)
TXN-45D6BA8134,2025-02-20,2025-02-20 09:28:28,LOC002,Zalka,CUST0249,Tarek Nasr,STF009,Elie Saade,3,36.0,0.0,3.96,39.96,Credit Card,Bronze,Chicken Tawook (x2) | Sambousek (4 pcs) (x2) | Lemon Mint Juice (x2)
TXN-68ED273AB5,2025-02-20,2025-02-20 11:57:52,LOC002,Zalka,CUST0013,Youssef Harb,STF007,Jad Haddad,3,25.5,0.0,2.81,28.31,Cash,,Zaatar Manakeesh (x2) | Shawarma Chicken Wrap (x1) | Mixed Grill Plate (x1)
TXN-08C0558C7E,2025-02-20,2025-02-20 19:37:06,LOC002,Zalka,CUST0739,Maria Khalil,STF007,Jad Haddad,1,1.5,0.0,0.17,1.67,Credit Card,,Still Water 500ml (x1)
TXN-0AC3500D0B,2025-02-20,2025-02-20 16:17:45,LOC002,Zalka,CUST0008,Ali Haddad,STF006,Nadia Frem,2,10.5,0.0,1.16,11.66,Debit Card,Bronze,Falafel Sandwich (x2) | Kafta Sandwich (x1)
TXN-73A1A637AD,2025-02-20,2025-02-20 12:03:34,LOC002,Zalka,CUST0096,Youssef Gemayel,STF008,Lina Khoury,2,14.5,0.0,1.59,16.09,Mobile Pay,,Shawarma Chicken Wrap (x1) | Pickled Turnip Jar (x2)
TXN-CB60E57DB1,2025-02-20,2025-02-20 09:20:32,LOC002,Zalka,CUST0723,Maria Haddad,STF008,Lina Khoury,1,4.5,0.45,0.45,4.5,Cash,,Ashta Cream (x1)
TXN-46FC69CDFC,2025-02-20,2025-02-20 15:59:02,LOC002,Zalka,CUST0712,Joelle Harb,STF010,Maya Daher,3,24.0,1.2,2.51,25.31,Credit Card,,Shawarma Chicken Wrap (x2) | Soft Drink Can (x3) | Shawarma Chicken Wrap (x2)
TXN-DB2993B195,2025-02-20,2025-02-20 18:32:51,LOC002,Zalka,CUST0372,Maria Haddad,STF007,Jad Haddad,3,38.5,0.0,4.24,42.74,Cash,Gold,Kafta Grilled (x2) | Falafel Plate (x3) | Ayran (x1)
TXN-DB3DDEA4D8,2025-02-20,2025-02-20 11:18:54,LOC002,Zalka,CUST0193,Khalil Salem,STF008,Lina Khoury,2,10.5,0.0,1.16,11.66,Cash,,Homemade Labneh Jar (x1) | Zaatar Manakeesh (x1)
TXN-268A8CFA99,2025-02-20,2025-02-20 13:36:23,LOC002,Zalka,CUST0181,Ali Saade,STF010,Maya Daher,3,22.5,0.0,2.48,24.98,Debit Card,Gold,Fattoush (x2) | Ayran (x2) | Warak Arish (Stuffed Vine Leaves) (x1)
TXN-9BA63A38E2,2025-02-20,2025-02-20 18:29:37,LOC002,Zalka,CUST0675,Carla Feghali,STF008,Lina Khoury,2,13.5,0.0,1.49,14.99,Credit Card,Silver,Shawarma Chicken (x1) | Knafeh (x1)
TXN-5A52D5468F,2025-02-20,2025-02-20 10:48:47,LOC002,Zalka,CUST0392,Sara Aziz,STF009,Elie Saade,3,14.0,0.7,1.46,14.76,Credit Card,,Shawarma Meat Wrap (x1) | Rice Pudding (x1) | Tabbouleh (x1)
TXN-E0FA98F4D0,2025-02-20,2025-02-20 15:26:21,LOC002,Zalka,CUST0262,Dina Gemayel,STF006,Nadia Frem,1,6.0,0.0,0.66,6.66,Credit Card,Silver,Falafel Sandwich (x2)
TXN-7E9E838D68,2025-02-20,2025-02-20 17:45:08,LOC002,Zalka,CUST0632,Maya Mrad,STF006,Nadia Frem,3,26.0,0.0,2.86,28.86,Cash,,Falafel Plate (x1) | Kafta Grilled (x1) | Fattoush (x2)
TXN-53A946FB42,2025-02-20,2025-02-20 11:04:50,LOC002,Zalka,CUST0365,Hassan Frem,STF008,Lina Khoury,1,9.0,0.45,0.94,9.49,Mobile Pay,,Shawarma Chicken Wrap (x2)
TXN-DCFD53536C,2025-02-20,2025-02-20 10:52:49,LOC002,Zalka,CUST0754,Ramzi Khalil,STF009,Elie Saade,5,38.5,1.93,4.02,40.59,Credit Card,,Tabbouleh (x1) | Shawarma Chicken Wrap (x2) | Soft Drink Can (x2) | Zaatar Spice Mix (100g) (x1) | Kibbeh Nayeh (x2)
TXN-FF4D083015,2025-02-20,2025-02-20 13:40:48,LOC002,Zalka,CUST0777,Nour Nasr,STF006,Nadia Frem,3,18.0,0.9,1.88,18.98,Cash,Silver,Cheese Manakeesh (x1) | Still Water 500ml (x1) | Knafeh (x2)
TXN-11BD1B8828,2025-02-20,2025-02-20 12:58:19,LOC002,Zalka,CUST0654,Georges Tabbara,STF010,Maya Daher,5,43.5,0.0,4.79,48.29,Debit Card,,Zaatar Manakeesh (x1) | Shawarma Meat Wrap (x2) | Mixed Grill Plate (x1) | Lemon Mint Juice (x1) | Maamoul (2 pcs) (x3)
TXN-CB5383CEB3,2025-02-20,2025-02-20 15:53:28,LOC002,Zalka,CUST0486,Sami Zgheib,STF007,Jad Haddad,1,4.0,0.0,0.44,4.44,Debit Card,Gold,Maamoul (2 pcs) (x1)
TXN-175DC2A9D9,2025-02-20,2025-02-20 12:51:12,LOC002,Zalka,CUST0328,Ramzi Khoury,STF008,Lina Khoury,2,7.5,0.38,0.78,7.9,Cash,Silver,Hummus (x1) | Falafel Sandwich (x1)
TXN-4A9435BDB4,2025-02-20,2025-02-20 19:17:07,LOC002,Zalka,CUST0228,Maya Mrad,STF007,Jad Haddad,4,23.0,0.0,2.53,25.53,Debit Card,Gold,Cheese Manakeesh (x1) | Ashta Cream (x1) | Foul Mdammas (x3) | Still Water 500ml (x1)
TXN-79F6642E32,2025-02-20,2025-02-20 17:09:53,LOC002,Zalka,CUST0076,Carla Feghali,STF007,Jad Haddad,3,26.5,0.0,2.92,29.42,Credit Card,Gold,Homemade Labneh Jar (x2) | Hummus (x1) | Shawarma Chicken (x1)
TXN-9C53CAB998,2025-02-20,2025-02-20 14:54:01,LOC002,Zalka,CUST0372,Maria Haddad,STF007,Jad Haddad,5,25.0,0.0,2.75,27.75,Cash,Gold,Sambousek (4 pcs) (x1) | Still Water 500ml (x2) | Still Water 500ml (x2) | Kafta Grilled (x1) | Baklava (3 pcs) (x1)
TXN-743F8DEBA3,2025-02-20,2025-02-20 13:39:05,LOC002,Zalka,CUST0609,Nour Khalil,STF010,Maya Daher,2,21.0,0.0,2.31,23.31,Debit Card,,Soft Drink Can (x1) | Chicken Tawook (x2)
TXN-11ED3439C4,2025-02-20,2025-02-20 16:11:13,LOC002,Zalka,CUST0178,Joelle Nasr,STF009,Elie Saade,1,4.5,0.0,0.49,4.99,Cash,,Shawarma Chicken Wrap (x1)
TXN-E919852D27,2025-02-20,2025-02-20 19:48:19,LOC002,Zalka,CUST0768,Rita Feghali,STF007,Jad Haddad,3,29.0,1.45,3.03,30.58,Cash,Silver,Tabbouleh (x1) | Tahini Paste (500g) (x2) | Maamoul (2 pcs) (x2)
TXN-EEF5FD50B9,2025-02-20,2025-02-20 19:13:40,LOC002,Zalka,CUST0451,Fadi Feghali,STF006,Nadia Frem,3,15.5,0.0,1.71,17.21,Debit Card,Silver,Cheese Manakeesh (x1) | Maamoul (2 pcs) (x2) | Maamoul (2 pcs) (x1)
TXN-A2978AA452,2025-02-20,2025-02-20 20:49:34,LOC002,Zalka,CUST0529,Ali Khalil,STF007,Jad Haddad,3,20.0,0.0,2.2,22.2,Cash,Silver,Zaatar Spice Mix (100g) (x1) | Homemade Labneh Jar (x1) | Shawarma Meat (x1)
TXN-2C84CC630B,2025-02-20,2025-02-20 09:13:04,LOC002,Zalka,CUST0638,Maria Haddad,STF009,Elie Saade,2,10.5,0.0,1.16,11.66,Cash,Silver,Shawarma Chicken Wrap (x1) | Falafel Plate (x1)
TXN-43259466D8,2025-02-20,2025-02-20 13:57:24,LOC002,Zalka,CUST0410,Tony Frem,STF007,Jad Haddad,2,7.5,0.38,0.78,7.9,Debit Card,,Ayran (x1) | Pickled Turnip Jar (x1)
TXN-3DE4487030,2025-02-20,2025-02-20 13:16:58,LOC002,Zalka,CUST0477,Joelle Feghali,STF007,Jad Haddad,2,11.0,0.0,1.21,12.21,Debit Card,Bronze,Tabbouleh (x1) | Zaatar Manakeesh (x2)
TXN-38C86B31A4,2025-02-20,2025-02-20 21:43:21,LOC002,Zalka,CUST0426,Mira Daher,STF010,Maya Daher,2,8.0,0.0,0.88,8.88,Debit Card,Silver,Labneh (x1) | Lebanese Tea (x2)
TXN-7A225F844A,2025-02-20,2025-02-20 10:15:20,LOC002,Zalka,CUST0693,Pierre Abi Nader,STF010,Maya Daher,4,14.5,0.73,1.51,15.28,Cash,Gold,Shawarma Chicken Wrap (x1) | Falafel Sandwich (x1) | Zaatar Manakeesh (x1) | Rice Pudding (x1)
TXN-8D42DFB4C9,2025-02-20,2025-02-20 14:47:58,LOC002,Zalka,CUST0572,Tarek Zgheib,STF008,Lina Khoury,2,8.5,0.43,0.89,8.96,Credit Card,Gold,Foul Mdammas (x1) | Labneh (x1)
TXN-983215F8E2,2025-02-20,2025-02-20 11:08:29,LOC002,Zalka,CUST0558,Mira Khalil,STF009,Elie Saade,1,4.5,0.0,0.49,4.99,Cash,,Kafta Sandwich (x1)
TXN-AA051AD582,2025-02-20,2025-02-20 09:57:07,LOC002,Zalka,CUST0063,Sami Mrad,STF010,Maya Daher,2,15.0,0.0,1.65,16.65,Cash,Silver,Falafel Plate (x1) | Kafta Grilled (x1)
